id	model	local_AUC	local_P@L	local_P@L2	local_P@L5	short_AUC	short_P@L	short_P@L2	short_P@L5	medium_AUC	medium_P@L	medium_P@L2	medium_P@L5	long_AUC	long_P@L	long_P@L2	long_P@L5	tm_score	plddt
cut0018_ptm0.831_r3	ESM-2 (Unsupervised)	0.6494239568710327	0.5031446814537048	0.6202531456947327	0.6774193644523621	0.3584356904029846	0.1635220199823379	0.2911392450332641	0.6129032373428345	0.6688622236251831	0.4276729524135589	0.6455696225166321	0.9677419066429138	0.7035434246063232	0.5220125913619995	0.6962025165557861	0.8709677457809448	0.87746	86.61120125786164
cut0019_ptm0.799_r3	ESM-2 (Unsupervised)	0.6516901254653931	0.5157232880592346	0.607594907283783	0.6774193644523621	0.3584356904029846	0.1635220199823379	0.2911392450332641	0.6129032373428345	0.6723443269729614	0.4339622557163238	0.6582278609275818	0.9677419066429138	0.697757363319397	0.5094339847564697	0.6962025165557861	0.8709677457809448	0.87342	83.62601886792453
cut0020_ptm0.804_r3	ESM-2 (Unsupervised)	0.6544316411018372	0.5345911979675293	0.6202531456947327	0.7096773982048035	0.3578067421913147	0.1572327017784118	0.2911392450332641	0.6129032373428345	0.6710785031318665	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.7009963989257812	0.5031446814537048	0.6835442781448364	0.8709677457809448	0.86761	83.08401886792453
cut0021_ptm0.811_r3	ESM-2 (Unsupervised)	0.6377415060997009	0.5220125913619995	0.607594907283783	0.7096773982048035	0.3578067421913147	0.1572327017784118	0.2911392450332641	0.6129032373428345	0.6731317639350891	0.4339622557163238	0.6582278609275818	0.9677419066429138	0.6945400238037109	0.4968553483486175	0.6835442781448364	0.8709677457809448	0.86157	84.73368553459119
cut0022_ptm0.806_r3	ESM-2 (Unsupervised)	0.608241081237793	0.4591194987297058	0.5822784900665283	0.7096773982048035	0.3578067421913147	0.1572327017784118	0.2911392450332641	0.6129032373428345	0.6732061505317688	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.6992720365524292	0.5094339847564697	0.6708860993385315	0.8709677457809448	0.85715	83.90665408805032
cut0023_ptm0.812_r3	ESM-2 (Unsupervised)	0.61249178647995	0.4150943458080292	0.5696202516555786	0.7419354915618896	0.359934389591217	0.1572327017784118	0.2911392450332641	0.6129032373428345	0.6710785031318665	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.7085428833961487	0.5094339847564697	0.6962025165557861	0.9032257795333862	0.90888	86.98976729559749
cut0024_ptm0.790_r3	ESM-2 (Unsupervised)	0.6017643213272095	0.402515709400177	0.5696202516555786	0.7419354915618896	0.348559558391571	0.1509433984756469	0.2784810066223144	0.5806451439857483	0.6732061505317688	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.6963444948196411	0.5031446814537048	0.6962025165557861	0.9032257795333862	0.9004	82.44892452830189
cut0025_ptm0.785_r3	ESM-2 (Unsupervised)	0.5940514206886292	0.3899371027946472	0.5569620132446289	0.7419354915618896	0.348559558391571	0.1509433984756469	0.2784810066223144	0.5806451439857483	0.6719794273376465	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.6981084942817688	0.4968553483486175	0.6962025165557861	0.9032257795333862	0.89443	83.99718238993712
cut0026_ptm0.784_r3	ESM-2 (Unsupervised)	0.5832445621490479	0.3710691928863525	0.5569620132446289	0.7419354915618896	0.3496121764183044	0.1509433984756469	0.2784810066223144	0.5806451439857483	0.6710785031318665	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.697060763835907	0.5094339847564697	0.6835442781448364	0.9032257795333862	0.889	82.76082389937106
cut0027_ptm0.772_r3	ESM-2 (Unsupervised)	0.5903720259666443	0.421383649110794	0.594936728477478	0.7096773982048035	0.3429454863071441	0.1509433984756469	0.2784810066223144	0.5806451439857483	0.6692895889282227	0.4339622557163238	0.6455696225166321	0.9677419066429138	0.6765722036361694	0.4968553483486175	0.6582278609275818	0.8387096524238586	0.82665	81.03711320754715
cut0028_ptm0.769_r3	ESM-2 (Unsupervised)	0.5920019149780273	0.3962264060974121	0.607594907283783	0.7419354915618896	0.3580260872840881	0.1698113232851028	0.2784810066223144	0.5806451439857483	0.671657919883728	0.4339622557163238	0.6582278609275818	0.9677419066429138	0.6861046552658081	0.4842767417430877	0.6835442781448364	0.8709677457809448	0.81921	80.95864150943397
cut0029_ptm0.760_r3	ESM-2 (Unsupervised)	0.5911692976951599	0.3899371027946472	0.594936728477478	0.7419354915618896	0.3549471497535705	0.1572327017784118	0.2911392450332641	0.5806451439857483	0.6729077100753784	0.4339622557163238	0.6582278609275818	1.0	0.6911424994468689	0.4905660450458526	0.6835442781448364	0.8709677457809448	0.81323	79.05308176100628
cut0030_ptm0.749_r3	ESM-2 (Unsupervised)	0.5744063258171082	0.4088050425052643	0.594936728477478	0.6774193644523621	0.3526286780834198	0.1572327017784118	0.2784810066223144	0.5806451439857483	0.6755005717277527	0.446540892124176	0.6582278609275818	1.0	0.6764287948608398	0.4716981053352356	0.6835442781448364	0.8387096524238586	0.79824	78.05957232704401
cut0031_ptm0.735_r3	ESM-2 (Unsupervised)	0.5819493532180786	0.4150943458080292	0.607594907283783	0.6774193644523621	0.3496121764183044	0.1509433984756469	0.2784810066223144	0.5806451439857483	0.6754695177078247	0.4339622557163238	0.6582278609275818	1.0	0.694733738899231	0.4842767417430877	0.6835442781448364	0.9032257795333862	0.79288	76.94323899371068
cut0032_ptm0.735_r3	ESM-2 (Unsupervised)	0.5666013956069946	0.3899371027946472	0.5822784900665283	0.6774193644523621	0.3586500883102417	0.1635220199823379	0.2911392450332641	0.5806451439857483	0.6802178621292114	0.4402515590190887	0.6582278609275818	1.0	0.6975805163383484	0.4905660450458526	0.6962025165557861	0.9354838728904724	0.78642	77.02175471698112
cut0033_ptm0.732_r3	ESM-2 (Unsupervised)	0.5791986584663391	0.3899371027946472	0.594936728477478	0.6774193644523621	0.3546233475208282	0.1635220199823379	0.2911392450332641	0.5806451439857483	0.6857149004936218	0.446540892124176	0.6835442781448364	1.0	0.6979454755783081	0.4905660450458526	0.7088607549667358	0.9354838728904724	0.78019	76.71962264150943
cut0034_ptm0.724_r3	ESM-2 (Unsupervised)	0.538669764995575	0.3647798597812652	0.5569620132446289	0.6451612710952759	0.3535707294940948	0.1635220199823379	0.2911392450332641	0.5806451439857483	0.6789820790290833	0.4402515590190887	0.6835442781448364	0.9677419066429138	0.67689448595047	0.4779874086380005	0.6835442781448364	0.9032257795333862	0.76924	74.67118867924528
cut0035_ptm0.724_r3	ESM-2 (Unsupervised)	0.5955122709274292	0.4088050425052643	0.6202531456947327	0.7096773982048035	0.3642407059669494	0.1761006265878677	0.3164556920528412	0.5806451439857483	0.6869851350784302	0.4339622557163238	0.6835442781448364	0.9677419066429138	0.6761520504951477	0.4716981053352356	0.6835442781448364	0.9032257795333862	0.76552	76.23606918238993
cut0036_ptm0.727_r3	ESM-2 (Unsupervised)	0.6135527491569519	0.4276729524135589	0.6582278609275818	0.7419354915618896	0.3608081638813019	0.1761006265878677	0.2911392450332641	0.5806451439857483	0.6768637895584106	0.4276729524135589	0.6582278609275818	0.9677419066429138	0.6756628155708313	0.4654088020324707	0.6962025165557861	0.9032257795333862	0.76223	77.70099371069182
cut0037_ptm0.708_r3	ESM-2 (Unsupervised)	0.6040687561035156	0.421383649110794	0.6455696225166321	0.7419354915618896	0.3533151149749756	0.1572327017784118	0.2784810066223144	0.5806451439857483	0.6578844785690308	0.4088050425052643	0.6329113841056824	0.9677419066429138	0.6763395071029663	0.4779874086380005	0.6708860993385315	0.8387096524238586	0.75575	73.08171698113206
cut0038_ptm0.714_r3	ESM-2 (Unsupervised)	0.626445472240448	0.4528301954269409	0.6455696225166321	0.7419354915618896	0.3667871057987213	0.1761006265878677	0.3037974536418915	0.5806451439857483	0.6547234654426575	0.4088050425052643	0.6455696225166321	0.9032257795333862	0.6602146029472351	0.4591194987297058	0.6455696225166321	0.8387096524238586	0.75081	76.8734779874214
cut0039_ptm0.694_r3	ESM-2 (Unsupervised)	0.6147588491439819	0.446540892124176	0.6455696225166321	0.774193525314331	0.3620315492153168	0.1698113232851028	0.3037974536418915	0.5806451439857483	0.6362813711166382	0.3836477994918823	0.6202531456947327	0.9032257795333862	0.670426070690155	0.446540892124176	0.6582278609275818	0.8709677457809448	0.74042	74.3447610062893
cut0040_ptm0.700_r3	ESM-2 (Unsupervised)	0.6025036573410034	0.4339622557163238	0.6329113841056824	0.774193525314331	0.3501241505146026	0.1698113232851028	0.2911392450332641	0.5806451439857483	0.6131308674812317	0.3710691928863525	0.5696202516555786	0.8709677457809448	0.6298109889030457	0.4150943458080292	0.6455696225166321	0.774193525314331	0.73129	75.50166037735849
cut0041_ptm0.680_r3	ESM-2 (Unsupervised)	0.6106331944465637	0.4276729524135589	0.6329113841056824	0.774193525314331	0.336876630783081	0.1635220199823379	0.2531645596027374	0.5806451439857483	0.5969306826591492	0.3522012531757355	0.5569620132446289	0.9032257795333862	0.6277557015419006	0.3962264060974121	0.607594907283783	0.8709677457809448	0.72527	72.97490566037736
cut0042_ptm0.705_r3	ESM-2 (Unsupervised)	0.5628052949905396	0.3836477994918823	0.5696202516555786	0.774193525314331	0.3288632333278656	0.1635220199823379	0.2658227980136871	0.5483871102333069	0.5813494920730591	0.3459119498729706	0.5316455960273743	0.8387096524238586	0.5866330862045288	0.3647798597812652	0.5696202516555786	0.8064516186714172	0.71229	77.29229559748428
cut0043_ptm0.652_r3	ESM-2 (Unsupervised)	0.5708686709403992	0.3836477994918823	0.594936728477478	0.7419354915618896	0.3394834697246551	0.1823899298906326	0.2658227980136871	0.5483871102333069	0.5477768182754517	0.3207547068595886	0.5063291192054749	0.8387096524238586	0.6014021039009094	0.3522012531757355	0.5822784900665283	0.8387096524238586	0.71193	73.94991823899372
cut0044_ptm0.668_r3	ESM-2 (Unsupervised)	0.5592342615127563	0.3647798597812652	0.607594907283783	0.7419354915618896	0.330371618270874	0.1509433984756469	0.2531645596027374	0.5483871102333069	0.5067247152328491	0.2893081903457641	0.4556961953639984	0.774193525314331	0.5677996873855591	0.3333333432674408	0.5443037748336792	0.8064516186714172	0.83913	74.06279245283018
cut0045_ptm0.651_r3	ESM-2 (Unsupervised)	0.5632129907608032	0.4088050425052643	0.6329113841056824	0.7419354915618896	0.3281965851783752	0.1509433984756469	0.2658227980136871	0.5806451439857483	0.510968029499054	0.295597493648529	0.4556961953639984	0.774193525314331	0.5982018113136292	0.3710691928863525	0.5696202516555786	0.8387096524238586	0.68736	68.76711949685536
cut0046_ptm0.647_r3	ESM-2 (Unsupervised)	0.5504372119903564	0.3836477994918823	0.594936728477478	0.7096773982048035	0.3228431344032287	0.1509433984756469	0.2658227980136871	0.5483871102333069	0.5284033417701721	0.3081761002540588	0.4936708807945251	0.8064516186714172	0.5870426893234253	0.3584905564785003	0.5443037748336792	0.8387096524238586	0.68287	68.92246540880502
cut0047_ptm0.629_r3	ESM-2 (Unsupervised)	0.5622696876525879	0.3899371027946472	0.607594907283783	0.7096773982048035	0.3398754298686981	0.1635220199823379	0.2784810066223144	0.5483871102333069	0.5081595182418823	0.2893081903457641	0.4430379867553711	0.774193525314331	0.5821980834007263	0.3459119498729706	0.5443037748336792	0.8387096524238586	0.73214	67.03989937106918
cut0048_ptm0.637_r3	ESM-2 (Unsupervised)	0.508892834186554	0.3270440399646759	0.5189873576164246	0.6774193644523621	0.3357065916061401	0.1572327017784118	0.2658227980136871	0.5483871102333069	0.5124849081039429	0.3018867969512939	0.4556961953639984	0.774193525314331	0.5862036943435669	0.3522012531757355	0.5443037748336792	0.8387096524238586	0.75277	68.02850943396226
cut0049_ptm0.609_r3	ESM-2 (Unsupervised)	0.5341200828552246	0.3396226465702057	0.5569620132446289	0.7096773982048035	0.3477171063423157	0.1635220199823379	0.2784810066223144	0.5806451439857483	0.5172094702720642	0.295597493648529	0.4556961953639984	0.8064516186714172	0.5849781036376953	0.3459119498729706	0.5569620132446289	0.8387096524238586	0.67551	67.93222012578616
cut0050_ptm0.624_r3	ESM-2 (Unsupervised)	0.5562375783920288	0.3836477994918823	0.5443037748336792	0.7096773982048035	0.3419596552848816	0.1635220199823379	0.2531645596027374	0.5483871102333069	0.5168876051902771	0.295597493648529	0.4683544337749481	0.8064516186714172	0.5853261351585388	0.3459119498729706	0.5569620132446289	0.8387096524238586	0.67239	70.52655974842766
cut0051_ptm0.615_r3	ESM-2 (Unsupervised)	0.5319764018058777	0.3836477994918823	0.5569620132446289	0.6451612710952759	0.3498452305793762	0.1698113232851028	0.2784810066223144	0.5806451439857483	0.520868182182312	0.295597493648529	0.4683544337749481	0.8064516186714172	0.5843479633331299	0.3459119498729706	0.5443037748336792	0.8387096524238586	0.66498	67.936
cut0052_ptm0.618_r3	ESM-2 (Unsupervised)	0.61671382188797	0.4339622557163238	0.607594907283783	0.774193525314331	0.3629518449306488	0.1823899298906326	0.2911392450332641	0.5806451439857483	0.5129762887954712	0.3018867969512939	0.4683544337749481	0.774193525314331	0.574637770652771	0.3396226465702057	0.5443037748336792	0.8064516186714172	0.66128	70.84942138364781
cut0053_ptm0.603_r3	ESM-2 (Unsupervised)	0.5452512502670288	0.402515709400177	0.5822784900665283	0.6451612710952759	0.3341570496559143	0.1635220199823379	0.2658227980136871	0.5161290168762207	0.4964756965637207	0.2830188572406769	0.4430379867553711	0.774193525314331	0.5731703639030457	0.3396226465702057	0.5316455960273743	0.8387096524238586	0.65195	68.37069811320754
cut0054_ptm0.602_r3	ESM-2 (Unsupervised)	0.5076320171356201	0.3773584961891174	0.5189873576164246	0.5806451439857483	0.3152841925621032	0.144654095172882	0.2531645596027374	0.5161290168762207	0.4920174479484558	0.2704402506351471	0.4430379867553711	0.774193525314331	0.5632986426353455	0.3207547068595886	0.5189873576164246	0.8064516186714172	0.6901	66.02744654088052
cut0055_ptm0.637_r3	ESM-2 (Unsupervised)	0.6006315350532532	0.402515709400177	0.6455696225166321	0.7096773982048035	0.3465994596481323	0.1698113232851028	0.2911392450332641	0.5483871102333069	0.4908481538295746	0.2641509473323822	0.4430379867553711	0.774193525314331	0.5340304374694824	0.3018867969512939	0.5189873576164246	0.774193525314331	0.86209	74.57105031446541
cut0056_ptm0.623_r3	ESM-2 (Unsupervised)	0.6044598817825317	0.4276729524135589	0.6329113841056824	0.7096773982048035	0.3593882024288177	0.1886792480945587	0.2911392450332641	0.5483871102333069	0.4944992065429687	0.2704402506351471	0.4556961953639984	0.7419354915618896	0.5523260831832886	0.3270440399646759	0.5443037748336792	0.774193525314331	0.62849	75.91516981132075
cut0057_ptm0.614_r3	ESM-2 (Unsupervised)	0.6244831085205078	0.4402515590190887	0.6329113841056824	0.7419354915618896	0.3570134937763214	0.1886792480945587	0.2911392450332641	0.5483871102333069	0.4815858900547027	0.2704402506351471	0.4303797483444214	0.7419354915618896	0.5399889945983887	0.3207547068595886	0.5063291192054749	0.774193525314331	0.6229	75.03898113207548
cut0058_ptm0.602_r3	ESM-2 (Unsupervised)	0.5936366319656372	0.4276729524135589	0.5822784900665283	0.7096773982048035	0.3512547612190246	0.1886792480945587	0.2784810066223144	0.5483871102333069	0.4677811563014984	0.2641509473323822	0.4556961953639984	0.6774193644523621	0.5352166295051575	0.3144654035568237	0.5063291192054749	0.7419354915618896	0.61802	74.35095597484276
cut0059_ptm0.601_r3	ESM-2 (Unsupervised)	0.6075180172920227	0.4150943458080292	0.607594907283783	0.7419354915618896	0.3557067215442657	0.1886792480945587	0.2784810066223144	0.6129032373428345	0.4278422892093658	0.2389937043190002	0.4050633013248443	0.6774193644523621	0.5515221357345581	0.3270440399646759	0.5063291192054749	0.8064516186714172	0.61716	74.11318238993711
cut0060_ptm0.583_r3	ESM-2 (Unsupervised)	0.6028636693954468	0.4150943458080292	0.6202531456947327	0.8387096524238586	0.3534165024757385	0.1949685513973236	0.3037974536418915	0.5483871102333069	0.3659941256046295	0.2201257795095443	0.3417721390724182	0.5161290168762207	0.5494500398635864	0.3396226465702057	0.5189873576164246	0.774193525314331	0.61066	70.28366037735849
cut0061_ptm0.582_r3	ESM-2 (Unsupervised)	0.5903949737548828	0.402515709400177	0.6455696225166321	0.7096773982048035	0.3029412925243377	0.1698113232851028	0.2531645596027374	0.4838709533214569	0.4905129969120025	0.295597493648529	0.4683544337749481	0.7096773982048035	0.5279127359390259	0.3018867969512939	0.4936708807945251	0.774193525314331	0.60084	71.60200628930818
cut0062_ptm0.580_r3	ESM-2 (Unsupervised)	0.5717681050300598	0.4088050425052643	0.607594907283783	0.7096773982048035	0.260084867477417	0.144654095172882	0.2278480976819992	0.3548386991024017	0.4365262389183044	0.2641509473323822	0.4303797483444214	0.6129032373428345	0.5158249139785767	0.2830188572406769	0.4810126721858978	0.774193525314331	0.57613	72.97343396226415
cut0063_ptm0.715_r3	ESM-2 (Unsupervised)	0.640304446220398	0.4779874086380005	0.6835442781448364	0.7419354915618896	0.3148370683193207	0.1635220199823379	0.2784810066223144	0.5161290168762207	0.5620899796485901	0.3396226465702057	0.5316455960273743	0.774193525314331	0.4733774662017822	0.2830188572406769	0.4430379867553711	0.6451612710952759	0.57974	89.42808176100628
cut0064_ptm0.705_r3	ESM-2 (Unsupervised)	0.6337392926216125	0.4842767417430877	0.6835442781448364	0.7419354915618896	0.3284445106983185	0.1635220199823379	0.2784810066223144	0.5483871102333069	0.5705128908157349	0.3522012531757355	0.5189873576164246	0.8064516186714172	0.4748944342136383	0.2893081903457641	0.4430379867553711	0.6451612710952759	0.577	89.99179245283018
cut0065_ptm0.711_r3	ESM-2 (Unsupervised)	0.6475176811218262	0.4779874086380005	0.6835442781448364	0.774193525314331	0.3373977541923523	0.1635220199823379	0.2784810066223144	0.5483871102333069	0.5688053369522095	0.3522012531757355	0.5316455960273743	0.8064516186714172	0.4782175421714782	0.276729553937912	0.4430379867553711	0.6774193644523621	0.57308	90.31905660377359
cut0066_ptm0.715_r3	ESM-2 (Unsupervised)	0.6374844312667847	0.4716981053352356	0.6835442781448364	0.8064516186714172	0.3129841685295105	0.1635220199823379	0.2784810066223144	0.5161290168762207	0.5401251316070557	0.3396226465702057	0.5189873576164246	0.7419354915618896	0.4731340408325195	0.2704402506351471	0.4430379867553711	0.6774193644523621	0.56733	88.7371572327044
cut0067_ptm0.709_r3	ESM-2 (Unsupervised)	0.6602433919906616	0.4842767417430877	0.6962025165557861	0.8387096524238586	0.3181209564208984	0.1572327017784118	0.2784810066223144	0.5161290168762207	0.5526549220085144	0.3459119498729706	0.5189873576164246	0.774193525314331	0.4753502905368805	0.276729553937912	0.4430379867553711	0.6774193644523621	0.56601	89.36284276729559
cut0068_ptm0.699_r3	ESM-2 (Unsupervised)	0.6234878301620483	0.4591194987297058	0.6708860993385315	0.774193525314331	0.3325105607509613	0.1698113232851028	0.2784810066223144	0.5161290168762207	0.5423442721366882	0.3396226465702057	0.5189873576164246	0.7419354915618896	0.4715343117713928	0.276729553937912	0.4430379867553711	0.6774193644523621	0.56114	87.95438364779874
cut0069_ptm0.708_r3	ESM-2 (Unsupervised)	0.624671459197998	0.4654088020324707	0.6582278609275818	0.774193525314331	0.3096118569374084	0.1572327017784118	0.2658227980136871	0.5161290168762207	0.539645254611969	0.3270440399646759	0.5189873576164246	0.774193525314331	0.4712716042995453	0.2704402506351471	0.4430379867553711	0.6774193644523621	0.55973	90.29528301886793
cut0070_ptm0.682_r3	ESM-2 (Unsupervised)	0.6369317173957825	0.4779874086380005	0.6708860993385315	0.8064516186714172	0.3089125752449035	0.1572327017784118	0.2658227980136871	0.5161290168762207	0.5436261296272278	0.3270440399646759	0.5189873576164246	0.774193525314331	0.4867348074913025	0.276729553937912	0.4556961953639984	0.7096773982048035	0.55564	88.83040251572326
cut0071_ptm0.649_r3	ESM-2 (Unsupervised)	0.5986625552177429	0.4591194987297058	0.6329113841056824	0.774193525314331	0.3083778917789459	0.1572327017784118	0.2658227980136871	0.5161290168762207	0.5338343977928162	0.3333333432674408	0.5063291192054749	0.774193525314331	0.4889422357082367	0.295597493648529	0.4556961953639984	0.7096773982048035	0.5492	85.55247798742138
cut0072_ptm0.668_r3	ESM-2 (Unsupervised)	0.6363824009895325	0.4654088020324707	0.6708860993385315	0.8387096524238586	0.3197144269943237	0.1635220199823379	0.2784810066223144	0.5161290168762207	0.538904070854187	0.3396226465702057	0.5189873576164246	0.774193525314331	0.5019438862800598	0.295597493648529	0.4683544337749481	0.7419354915618896	0.54303	87.10661006289308
cut0073_ptm0.621_r3	ESM-2 (Unsupervised)	0.6158183813095093	0.4716981053352356	0.6329113841056824	0.774193525314331	0.3078727722167969	0.1572327017784118	0.2658227980136871	0.4838709533214569	0.529543399810791	0.3396226465702057	0.5189873576164246	0.6774193644523621	0.4985664486885071	0.3018867969512939	0.4556961953639984	0.7419354915618896	0.53499	83.3827106918239
