id	model	local_AUC	local_P@L	local_P@L2	local_P@L5	short_AUC	short_P@L	short_P@L2	short_P@L5	medium_AUC	medium_P@L	medium_P@L2	medium_P@L5	long_AUC	long_P@L	long_P@L2	long_P@L5
cut0010_ptm0.827_r3	ESM-2 (Unsupervised)	0.5943430662155151	0.49462366104125977	0.5869565010070801	0.6111111044883728	0.43381673097610474	0.32258063554763794	0.41304346919059753	0.6111111044883728	0.6311783790588379	0.47311827540397644	0.695652186870575	0.7222222089767456	0.5750844478607178	0.4301075339317322	0.52173912525177	0.7777777910232544
cut0011_ptm0.815_r3	ESM-2 (Unsupervised)	0.5749092102050781	0.4838709533214569	0.5869565010070801	0.6111111044883728	0.43130093812942505	0.31182795763015747	0.43478259444236755	0.6111111044883728	0.6319599151611328	0.4838709533214569	0.6521739363670349	0.7222222089767456	0.5745299458503723	0.4193548262119293	0.52173912525177	0.7777777910232544
cut0012_ptm0.820_r3	ESM-2 (Unsupervised)	0.5712896585464478	0.4838709533214569	0.5652173757553101	0.5555555820465088	0.4302140772342682	0.301075279712677	0.45652174949645996	0.5555555820465088	0.6293667554855347	0.4838709533214569	0.6521739363670349	0.7777777910232544	0.5871795415878296	0.4301075339317322	0.52173912525177	0.8333333134651184
cut0013_ptm0.750_r3	ESM-2 (Unsupervised)	0.5273171663284302	0.44086021184921265	0.5	0.6111111044883728	0.32709771394729614	0.22580644488334656	0.3478260934352875	0.3888888955116272	0.6044117212295532	0.4301075339317322	0.6304348111152649	0.7777777910232544	0.5904232859611511	0.4301075339317322	0.52173912525177	0.7777777910232544
cut0014_ptm0.758_r3	ESM-2 (Unsupervised)	0.5235289335250854	0.44086021184921265	0.47826087474823	0.6111111044883728	0.33190208673477173	0.23655913770198822	0.3695652186870575	0.3888888955116272	0.61317378282547	0.4301075339317322	0.6304348111152649	0.7777777910232544	0.5704411864280701	0.3870967626571655	0.5	0.8333333134651184
cut0015_ptm0.742_r3	ESM-2 (Unsupervised)	0.6356819272041321	0.4838709533214569	0.6086956262588501	0.7777777910232544	0.3324730694293976	0.24731183052062988	0.30434781312942505	0.3888888955116272	0.6253563165664673	0.40860214829444885	0.6521739363670349	0.8333333134651184	0.5825751423835754	0.3870967626571655	0.52173912525177	0.7777777910232544
cut0016_ptm0.712_r3	ESM-2 (Unsupervised)	0.6402784585952759	0.4838709533214569	0.5869565010070801	0.8333333134651184	0.2783842086791992	0.2150537669658661	0.260869562625885	0.3333333432674408	0.6311908960342407	0.3978494703769684	0.6086956262588501	0.9444444179534912	0.5612166523933411	0.34408602118492126	0.54347825050354	0.7222222089767456
cut0017_ptm0.724_r3	ESM-2 (Unsupervised)	0.6361113786697388	0.47311827540397644	0.6086956262588501	0.7222222089767456	0.2958664000034332	0.22580644488334656	0.260869562625885	0.3888888955116272	0.5917869806289673	0.35483869910240173	0.5652173757553101	0.9444444179534912	0.5217682123184204	0.35483869910240173	0.5	0.7222222089767456
cut0018_ptm0.693_r3	ESM-2 (Unsupervised)	0.6468656659126282	0.47311827540397644	0.6521739363670349	0.7222222089767456	0.29346004128456116	0.2150537669658661	0.260869562625885	0.3333333432674408	0.5427592992782593	0.31182795763015747	0.47826087474823	0.8888888955116272	0.5167572498321533	0.29032257199287415	0.5	0.7222222089767456
cut0019_ptm0.569_r3	ESM-2 (Unsupervised)	0.5936717391014099	0.3978494703769684	0.54347825050354	0.7777777910232544	0.3243301510810852	0.2150537669658661	0.30434781312942505	0.5	0.5162200331687927	0.31182795763015747	0.47826087474823	0.7777777910232544	0.5208468437194824	0.301075279712677	0.47826087474823	0.7222222089767456
cut0020_ptm0.632_r3	ESM-2 (Unsupervised)	0.6381999254226685	0.44086021184921265	0.6086956262588501	0.8333333134651184	0.3451021909713745	0.23655913770198822	0.32608696818351746	0.5555555820465088	0.5359286665916443	0.3333333432674408	0.47826087474823	0.7777777910232544	0.519389271736145	0.29032257199287415	0.5	0.7222222089767456
cut0021_ptm0.645_r3	ESM-2 (Unsupervised)	0.6499636769294739	0.4516128897666931	0.6304348111152649	0.7777777910232544	0.3549934923648834	0.24731183052062988	0.32608696818351746	0.5555555820465088	0.5288047194480896	0.34408602118492126	0.5	0.7777777910232544	0.539979100227356	0.301075279712677	0.52173912525177	0.6666666865348816
cut0022_ptm0.630_r3	ESM-2 (Unsupervised)	0.639828085899353	0.4516128897666931	0.6086956262588501	0.7777777910232544	0.38067561388015747	0.25806450843811035	0.3478260934352875	0.6111111044883728	0.5165067911148071	0.32258063554763794	0.5	0.6666666865348816	0.5441833138465881	0.301075279712677	0.52173912525177	0.7222222089767456
cut0023_ptm0.712_r3	ESM-2 (Unsupervised)	0.6427806615829468	0.46236559748649597	0.6304348111152649	0.7222222089767456	0.3677070140838623	0.23655913770198822	0.3478260934352875	0.6111111044883728	0.5307321548461914	0.3333333432674408	0.5	0.7222222089767456	0.5429784655570984	0.301075279712677	0.52173912525177	0.7222222089767456
cut0024_ptm0.734_r3	ESM-2 (Unsupervised)	0.6803689002990723	0.46236559748649597	0.6739130616188049	0.8888888955116272	0.3368701934814453	0.2150537669658661	0.30434781312942505	0.5555555820465088	0.49101677536964417	0.31182795763015747	0.45652174949645996	0.6666666865348816	0.5680539011955261	0.301075279712677	0.5652173757553101	0.8333333134651184
cut0025_ptm0.733_r3	ESM-2 (Unsupervised)	0.7226446866989136	0.5268816947937012	0.717391312122345	0.8888888955116272	0.3303205370903015	0.2150537669658661	0.30434781312942505	0.5555555820465088	0.4964713156223297	0.31182795763015747	0.45652174949645996	0.6666666865348816	0.5657476186752319	0.31182795763015747	0.5869565010070801	0.7777777910232544
cut0026_ptm0.753_r3	ESM-2 (Unsupervised)	0.6804959177970886	0.49462366104125977	0.6739130616188049	0.8333333134651184	0.3117581307888031	0.2150537669658661	0.30434781312942505	0.4444444477558136	0.5128836035728455	0.31182795763015747	0.47826087474823	0.7222222089767456	0.5781003832817078	0.31182795763015747	0.5869565010070801	0.8333333134651184
cut0027_ptm0.753_r3	ESM-2 (Unsupervised)	0.6777526140213013	0.4838709533214569	0.6739130616188049	0.7777777910232544	0.37412574887275696	0.24731183052062988	0.3695652186870575	0.5	0.5031758546829224	0.301075279712677	0.47826087474823	0.6666666865348816	0.586974024772644	0.32258063554763794	0.5869565010070801	0.8333333134651184
cut0028_ptm0.749_r3	ESM-2 (Unsupervised)	0.700443685054779	0.5053763389587402	0.6739130616188049	0.8888888955116272	0.3758107125759125	0.24731183052062988	0.3695652186870575	0.5	0.49571141600608826	0.31182795763015747	0.45652174949645996	0.6666666865348816	0.5831928253173828	0.32258063554763794	0.5869565010070801	0.8888888955116272
cut0029_ptm0.729_r3	ESM-2 (Unsupervised)	0.7044038772583008	0.5053763389587402	0.717391312122345	0.8888888955116272	0.3606582581996918	0.23655913770198822	0.32608696818351746	0.5555555820465088	0.5042397379875183	0.32258063554763794	0.47826087474823	0.7222222089767456	0.548879086971283	0.2795698940753937	0.52173912525177	0.8888888955116272
cut0030_ptm0.696_r3	ESM-2 (Unsupervised)	0.7024826407432556	0.5161290168762207	0.6739130616188049	0.8888888955116272	0.34878525137901306	0.22580644488334656	0.32608696818351746	0.5	0.4849241375923157	0.31182795763015747	0.5	0.6666666865348816	0.5303303003311157	0.29032257199287415	0.5	0.7777777910232544
cut0031_ptm0.594_r3	ESM-2 (Unsupervised)	0.7058985233306885	0.5053763389587402	0.717391312122345	0.8888888955116272	0.36021843552589417	0.22580644488334656	0.3478260934352875	0.5555555820465088	0.4638693928718567	0.31182795763015747	0.45652174949645996	0.6666666865348816	0.5396165251731873	0.2795698940753937	0.52173912525177	0.8333333134651184
cut0032_ptm0.583_r3	ESM-2 (Unsupervised)	0.6948933601379395	0.5053763389587402	0.717391312122345	0.8888888955116272	0.3666404187679291	0.23655913770198822	0.3695652186870575	0.4444444477558136	0.47442469000816345	0.32258063554763794	0.45652174949645996	0.6666666865348816	0.519700288772583	0.2688172161579132	0.45652174949645996	0.8333333134651184
cut0033_ptm0.550_r3	ESM-2 (Unsupervised)	0.6781380772590637	0.46236559748649597	0.695652186870575	0.8333333134651184	0.39378347992897034	0.24731183052062988	0.3913043439388275	0.5555555820465088	0.4037395417690277	0.29032257199287415	0.3695652186870575	0.5555555820465088	0.48289161920547485	0.23655913770198822	0.43478259444236755	0.8333333134651184
cut0034_ptm0.589_r3	ESM-2 (Unsupervised)	0.7121473550796509	0.5268816947937012	0.760869562625885	0.8333333134651184	0.3824029564857483	0.2688172161579132	0.3695652186870575	0.5	0.4072997570037842	0.2688172161579132	0.3913043439388275	0.5	0.49323129653930664	0.25806450843811035	0.43478259444236755	0.8333333134651184
cut0035_ptm0.621_r3	ESM-2 (Unsupervised)	0.7579630613327026	0.5591397881507874	0.804347813129425	0.8888888955116272	0.43543481826782227	0.32258063554763794	0.45652174949645996	0.5555555820465088	0.5240622162818909	0.32258063554763794	0.47826087474823	0.7777777910232544	0.4962947368621826	0.24731183052062988	0.45652174949645996	0.8333333134651184
cut0036_ptm0.578_r3	ESM-2 (Unsupervised)	0.7646040320396423	0.5698924660682678	0.804347813129425	0.8888888955116272	0.4508829116821289	0.31182795763015747	0.45652174949645996	0.6111111044883728	0.5507742166519165	0.34408602118492126	0.52173912525177	0.7222222089767456	0.46506065130233765	0.23655913770198822	0.43478259444236755	0.7777777910232544
cut0037_ptm0.533_r3	ESM-2 (Unsupervised)	0.7436938881874084	0.5591397881507874	0.782608687877655	0.8333333134651184	0.45796138048171997	0.31182795763015747	0.43478259444236755	0.6111111044883728	0.5565689206123352	0.3333333432674408	0.52173912525177	0.8333333134651184	0.4690879285335541	0.23655913770198822	0.43478259444236755	0.7777777910232544
cut0038_ptm0.667_r3	ESM-2 (Unsupervised)	0.7521446943283081	0.5698924660682678	0.804347813129425	0.8333333134651184	0.4419347643852234	0.301075279712677	0.43478259444236755	0.6111111044883728	0.5618976950645447	0.35483869910240173	0.54347825050354	0.8333333134651184	0.46362966299057007	0.22580644488334656	0.41304346919059753	0.7777777910232544
cut0039_ptm0.521_r3	ESM-2 (Unsupervised)	0.7039952278137207	0.5376344323158264	0.739130437374115	0.7777777910232544	0.4162312150001526	0.301075279712677	0.41304346919059753	0.5	0.5808584094047546	0.3870967626571655	0.5652173757553101	0.7777777910232544	0.49316924810409546	0.2688172161579132	0.43478259444236755	0.7777777910232544
cut0040_ptm0.563_r3	ESM-2 (Unsupervised)	0.7071192860603333	0.5376344323158264	0.739130437374115	0.8333333134651184	0.4267910122871399	0.29032257199287415	0.41304346919059753	0.5555555820465088	0.5930646657943726	0.3870967626571655	0.5652173757553101	0.8333333134651184	0.4914347529411316	0.24731183052062988	0.43478259444236755	0.8333333134651184
cut0041_ptm0.647_r3	ESM-2 (Unsupervised)	0.6809161901473999	0.5161290168762207	0.695652186870575	0.8333333134651184	0.38588976860046387	0.2795698940753937	0.3913043439388275	0.5	0.5879265069961548	0.35483869910240173	0.5652173757553101	0.8888888955116272	0.510367214679718	0.2795698940753937	0.47826087474823	0.8333333134651184
cut0042_ptm0.501_r3	ESM-2 (Unsupervised)	0.6515796780586243	0.5053763389587402	0.695652186870575	0.7777777910232544	0.3823126256465912	0.2795698940753937	0.3913043439388275	0.5	0.5998523831367493	0.3870967626571655	0.5869565010070801	0.8888888955116272	0.5059863924980164	0.31182795763015747	0.43478259444236755	0.8333333134651184
cut0043_ptm0.524_r3	ESM-2 (Unsupervised)	0.5784137845039368	0.4516128897666931	0.6086956262588501	0.6666666865348816	0.34310540556907654	0.22580644488334656	0.32608696818351746	0.5	0.5322800874710083	0.29032257199287415	0.52173912525177	0.8333333134651184	0.5724068880081177	0.3333333432674408	0.54347825050354	0.8888888955116272
cut0044_ptm0.492_r3	ESM-2 (Unsupervised)	0.5863047242164612	0.4516128897666931	0.6086956262588501	0.6666666865348816	0.37947410345077515	0.25806450843811035	0.3478260934352875	0.5	0.5262356400489807	0.29032257199287415	0.5	0.7777777910232544	0.592255711555481	0.37634408473968506	0.5652173757553101	0.8333333134651184
cut0045_ptm0.510_r3	ESM-2 (Unsupervised)	0.647253155708313	0.47311827540397644	0.6739130616188049	0.7777777910232544	0.4031781256198883	0.2795698940753937	0.3695652186870575	0.5	0.5399841070175171	0.301075279712677	0.5	0.8333333134651184	0.6856181621551514	0.46236559748649597	0.739130437374115	0.8333333134651184
cut0046_ptm0.553_r3	ESM-2 (Unsupervised)	0.6297047734260559	0.46236559748649597	0.6304348111152649	0.7222222089767456	0.40565308928489685	0.2688172161579132	0.3695652186870575	0.5555555820465088	0.5290567874908447	0.301075279712677	0.5	0.8333333134651184	0.6737852096557617	0.4301075339317322	0.717391312122345	0.8888888955116272
cut0047_ptm0.572_r3	ESM-2 (Unsupervised)	0.6654684543609619	0.47311827540397644	0.6739130616188049	0.7777777910232544	0.4347448945045471	0.25806450843811035	0.3695652186870575	0.6666666865348816	0.5239894390106201	0.29032257199287415	0.47826087474823	0.8333333134651184	0.6644853353500366	0.4193548262119293	0.717391312122345	0.8888888955116272
cut0048_ptm0.635_r3	ESM-2 (Unsupervised)	0.7168466448783875	0.5268816947937012	0.739130437374115	0.8333333134651184	0.4831516742706299	0.32258063554763794	0.47826087474823	0.6111111044883728	0.5719136595726013	0.37634408473968506	0.5	0.8333333134651184	0.6583142876625061	0.4301075339317322	0.6521739363670349	0.8888888955116272
cut0049_ptm0.540_r3	ESM-2 (Unsupervised)	0.6960643529891968	0.5053763389587402	0.695652186870575	0.8333333134651184	0.4664175510406494	0.32258063554763794	0.47826087474823	0.6111111044883728	0.5667401552200317	0.35483869910240173	0.5	0.8333333134651184	0.6331526637077332	0.3978494703769684	0.6521739363670349	0.8888888955116272
cut0050_ptm0.555_r3	ESM-2 (Unsupervised)	0.6646111607551575	0.5053763389587402	0.6304348111152649	0.8333333134651184	0.43365925550460815	0.29032257199287415	0.41304346919059753	0.6111111044883728	0.5186761617660522	0.301075279712677	0.41304346919059753	0.8333333134651184	0.5731160640716553	0.3978494703769684	0.5652173757553101	0.7777777910232544
cut0051_ptm0.561_r3	ESM-2 (Unsupervised)	0.6439149975776672	0.47311827540397644	0.6521739363670349	0.7777777910232544	0.4277613162994385	0.2795698940753937	0.3913043439388275	0.6111111044883728	0.5421628952026367	0.31182795763015747	0.47826087474823	0.8333333134651184	0.6220341324806213	0.4301075339317322	0.6521739363670349	0.8333333134651184
cut0052_ptm0.575_r3	ESM-2 (Unsupervised)	0.6321045160293579	0.4838709533214569	0.6304348111152649	0.8333333134651184	0.4246540069580078	0.2688172161579132	0.3913043439388275	0.6111111044883728	0.5561205744743347	0.3333333432674408	0.5	0.8333333134651184	0.6370662450790405	0.4516128897666931	0.6086956262588501	0.8888888955116272
cut0053_ptm0.574_r3	ESM-2 (Unsupervised)	0.636367678642273	0.46236559748649597	0.6739130616188049	0.7222222089767456	0.38468456268310547	0.2688172161579132	0.3478260934352875	0.5	0.5425689220428467	0.35483869910240173	0.54347825050354	0.7777777910232544	0.6100822687149048	0.44086021184921265	0.6304348111152649	0.6666666865348816
cut0054_ptm0.520_r3	ESM-2 (Unsupervised)	0.6383211016654968	0.4838709533214569	0.695652186870575	0.7222222089767456	0.37896090745925903	0.2688172161579132	0.3913043439388275	0.5	0.58318030834198	0.37634408473968506	0.5652173757553101	0.7777777910232544	0.6043418645858765	0.40860214829444885	0.6086956262588501	0.7777777910232544
cut0055_ptm0.538_r3	ESM-2 (Unsupervised)	0.6484891176223755	0.5161290168762207	0.6739130616188049	0.7777777910232544	0.3439435362815857	0.25806450843811035	0.32608696818351746	0.5	0.5731107592582703	0.40860214829444885	0.52173912525177	0.7222222089767456	0.5126739740371704	0.3870967626571655	0.5652173757553101	0.6111111044883728
cut0056_ptm0.582_r3	ESM-2 (Unsupervised)	0.6843468546867371	0.5053763389587402	0.717391312122345	0.7777777910232544	0.3910439908504486	0.25806450843811035	0.3695652186870575	0.5	0.6352534890174866	0.4301075339317322	0.6739130616188049	0.7777777910232544	0.5228427052497864	0.3870967626571655	0.54347825050354	0.6111111044883728
cut0057_ptm0.567_r3	ESM-2 (Unsupervised)	0.6732727885246277	0.5053763389587402	0.717391312122345	0.7222222089767456	0.33716878294944763	0.2150537669658661	0.32608696818351746	0.3888888955116272	0.6047418117523193	0.4193548262119293	0.6304348111152649	0.7777777910232544	0.4950644075870514	0.3655914068222046	0.52173912525177	0.5555555820465088
cut0058_ptm0.544_r3	ESM-2 (Unsupervised)	0.6749613881111145	0.5161290168762207	0.717391312122345	0.7222222089767456	0.44077998399734497	0.2688172161579132	0.43478259444236755	0.5555555820465088	0.6486515998840332	0.4838709533214569	0.6304348111152649	0.8333333134651184	0.4315698742866516	0.34408602118492126	0.45652174949645996	0.4444444477558136
cut0059_ptm0.555_r3	ESM-2 (Unsupervised)	0.6840828061103821	0.5161290168762207	0.739130437374115	0.7777777910232544	0.42622122168540955	0.29032257199287415	0.3913043439388275	0.6111111044883728	0.6126352548599243	0.46236559748649597	0.6086956262588501	0.7777777910232544	0.3145509362220764	0.24731183052062988	0.30434781312942505	0.3333333432674408
cut0060_ptm0.595_r3	ESM-2 (Unsupervised)	0.6776235699653625	0.5053763389587402	0.717391312122345	0.7777777910232544	0.42353326082229614	0.2688172161579132	0.3913043439388275	0.6111111044883728	0.5953171849250793	0.4516128897666931	0.52173912525177	0.7777777910232544	0.308388352394104	0.23655913770198822	0.28260868787765503	0.3888888955116272
cut0061_ptm0.590_r3	ESM-2 (Unsupervised)	0.6869320273399353	0.5161290168762207	0.739130437374115	0.7777777910232544	0.42595618963241577	0.2688172161579132	0.3913043439388275	0.6111111044883728	0.5907556414604187	0.4516128897666931	0.52173912525177	0.7777777910232544	0.3534645438194275	0.301075279712677	0.32608696818351746	0.4444444477558136
cut0062_ptm0.578_r3	ESM-2 (Unsupervised)	0.6505244970321655	0.4838709533214569	0.717391312122345	0.7222222089767456	0.3133533000946045	0.19354838132858276	0.28260868787765503	0.4444444477558136	0.5395370721817017	0.35483869910240173	0.5	0.7777777910232544	0.32702547311782837	0.25806450843811035	0.30434781312942505	0.3888888955116272
cut0063_ptm0.577_r3	ESM-2 (Unsupervised)	0.66875159740448	0.4838709533214569	0.739130437374115	0.7777777910232544	0.32953038811683655	0.23655913770198822	0.28260868787765503	0.5	0.5640015602111816	0.4193548262119293	0.5	0.7777777910232544	0.39951199293136597	0.32258063554763794	0.32608696818351746	0.5555555820465088
cut0064_ptm0.566_r3	ESM-2 (Unsupervised)	0.6633003354072571	0.4838709533214569	0.717391312122345	0.7777777910232544	0.3277672529220581	0.20430107414722443	0.30434781312942505	0.5	0.5491129755973816	0.35483869910240173	0.5	0.7777777910232544	0.3650834858417511	0.25806450843811035	0.30434781312942505	0.5
cut0065_ptm0.631_r3	ESM-2 (Unsupervised)	0.6556821465492249	0.47311827540397644	0.717391312122345	0.7777777910232544	0.29289546608924866	0.20430107414722443	0.30434781312942505	0.3888888955116272	0.5512648820877075	0.35483869910240173	0.5	0.7777777910232544	0.40811318159103394	0.29032257199287415	0.30434781312942505	0.5555555820465088
cut0066_ptm0.612_r3	ESM-2 (Unsupervised)	0.7044092416763306	0.5161290168762207	0.717391312122345	0.8333333134651184	0.36123034358024597	0.2688172161579132	0.3478260934352875	0.5	0.6084316968917847	0.4193548262119293	0.5869565010070801	0.8333333134651184	0.409188449382782	0.301075279712677	0.30434781312942505	0.5555555820465088
cut0067_ptm0.643_r3	ESM-2 (Unsupervised)	0.6377279162406921	0.4838709533214569	0.6739130616188049	0.7777777910232544	0.2987390160560608	0.20430107414722443	0.28260868787765503	0.3888888955116272	0.5587418079376221	0.3655914068222046	0.52173912525177	0.7777777910232544	0.38662391901016235	0.2688172161579132	0.32608696818351746	0.5
cut0068_ptm0.626_r3	ESM-2 (Unsupervised)	0.6714891195297241	0.4838709533214569	0.6739130616188049	0.8333333134651184	0.38559284806251526	0.2688172161579132	0.3695652186870575	0.5555555820465088	0.6226842403411865	0.4516128897666931	0.5652173757553101	0.7777777910232544	0.3902134299278259	0.29032257199287415	0.32608696818351746	0.5555555820465088
cut0069_ptm0.635_r3	ESM-2 (Unsupervised)	0.6122762560844421	0.4516128897666931	0.6304348111152649	0.7222222089767456	0.30754172801971436	0.19354838132858276	0.30434781312942505	0.4444444477558136	0.5528659820556641	0.3655914068222046	0.52173912525177	0.7222222089767456	0.38196298480033875	0.2688172161579132	0.32608696818351746	0.5555555820465088
cut0070_ptm0.669_r3	ESM-2 (Unsupervised)	0.5816046595573425	0.44086021184921265	0.5869565010070801	0.7222222089767456	0.29878300428390503	0.19354838132858276	0.30434781312942505	0.4444444477558136	0.545522153377533	0.35483869910240173	0.5	0.7222222089767456	0.3679785430431366	0.25806450843811035	0.30434781312942505	0.5
cut0071_ptm0.630_r3	ESM-2 (Unsupervised)	0.6393416523933411	0.49462366104125977	0.5869565010070801	0.8333333134651184	0.3746282458305359	0.2688172161579132	0.3695652186870575	0.5555555820465088	0.6178774237632751	0.46236559748649597	0.6086956262588501	0.7777777910232544	0.40603333711624146	0.31182795763015747	0.3695652186870575	0.5555555820465088
cut0072_ptm0.649_r3	ESM-2 (Unsupervised)	0.6203347444534302	0.4838709533214569	0.6304348111152649	0.7222222089767456	0.38013744354248047	0.301075279712677	0.3695652186870575	0.5	0.6738059520721436	0.4838709533214569	0.6521739363670349	0.8888888955116272	0.44051307439804077	0.3333333432674408	0.3913043439388275	0.6111111044883728
cut0073_ptm0.638_r3	ESM-2 (Unsupervised)	0.5959298610687256	0.4838709533214569	0.5869565010070801	0.7222222089767456	0.3798443675041199	0.301075279712677	0.3695652186870575	0.5	0.6660100221633911	0.4516128897666931	0.6304348111152649	0.8888888955116272	0.4263582229614258	0.31182795763015747	0.41304346919059753	0.5555555820465088
cut0074_ptm0.712_r3	ESM-2 (Unsupervised)	0.5604573488235474	0.4516128897666931	0.54347825050354	0.6666666865348816	0.2978720963001251	0.22580644488334656	0.30434781312942505	0.3333333432674408	0.587096095085144	0.37634408473968506	0.54347825050354	0.8333333134651184	0.4192965030670166	0.31182795763015747	0.43478259444236755	0.5555555820465088
cut0075_ptm0.646_r3	ESM-2 (Unsupervised)	0.6023300886154175	0.49462366104125977	0.5869565010070801	0.6666666865348816	0.42221173644065857	0.31182795763015747	0.41304346919059753	0.6111111044883728	0.7112632989883423	0.49462366104125977	0.717391312122345	0.9444444179534912	0.3974078297615051	0.32258063554763794	0.3913043439388275	0.5
cut0076_ptm0.723_r3	ESM-2 (Unsupervised)	0.5320621728897095	0.4193548262119293	0.54347825050354	0.5555555820465088	0.32305675745010376	0.2150537669658661	0.3478260934352875	0.3888888955116272	0.6319292187690735	0.40860214829444885	0.6086956262588501	0.8333333134651184	0.39669686555862427	0.32258063554763794	0.41304346919059753	0.4444444477558136
cut0077_ptm0.753_r3	ESM-2 (Unsupervised)	0.5839943885803223	0.44086021184921265	0.6304348111152649	0.6111111044883728	0.44094032049179077	0.301075279712677	0.3913043439388275	0.6111111044883728	0.6969506144523621	0.4838709533214569	0.717391312122345	0.8888888955116272	0.40845856070518494	0.31182795763015747	0.43478259444236755	0.5
cut0078_ptm0.846_r3	ESM-2 (Unsupervised)	0.6034752726554871	0.4516128897666931	0.6304348111152649	0.6666666865348816	0.4375992715358734	0.31182795763015747	0.41304346919059753	0.6111111044883728	0.7169049382209778	0.49462366104125977	0.717391312122345	0.9444444179534912	0.4185686707496643	0.31182795763015747	0.43478259444236755	0.5
cut0079_ptm0.839_r3	ESM-2 (Unsupervised)	0.6093142032623291	0.46236559748649597	0.6304348111152649	0.6111111044883728	0.4353412687778473	0.301075279712677	0.43478259444236755	0.6111111044883728	0.6793633699417114	0.4838709533214569	0.6739130616188049	0.8333333134651184	0.4010261595249176	0.31182795763015747	0.45652174949645996	0.4444444477558136
cut0080_ptm0.854_r3	ESM-2 (Unsupervised)	0.50041663646698	0.47311827540397644	0.52173912525177	0.5	0.3924207091331482	0.25806450843811035	0.3913043439388275	0.5	0.6515180468559265	0.47311827540397644	0.6521739363670349	0.7777777910232544	0.4060756266117096	0.29032257199287415	0.45652174949645996	0.5
