id	model	local_AUC	local_P@L	local_P@L2	local_P@L5	short_AUC	short_P@L	short_P@L2	short_P@L5	medium_AUC	medium_P@L	medium_P@L2	medium_P@L5	long_AUC	long_P@L	long_P@L2	long_P@L5	tm_score	plddt
cut0010_ptm0.858_r3	ESM-2 (Unsupervised)	0.8037177324295044	0.7037037014961243	0.8191489577293396	0.8918918967247009	0.494962066411972	0.2486772537231445	0.436170220375061	0.8108108043670654	0.3243578374385834	0.1587301641702652	0.2872340381145477	0.4864864945411682	0.6948255300521851	0.5767195820808411	0.7234042286872864	0.8108108043670654	0.93953	87.53473544973546
cut0011_ptm0.867_r3	ESM-2 (Unsupervised)	0.8059945106506348	0.6878306865692139	0.8191489577293396	0.8918918967247009	0.494962066411972	0.2486772537231445	0.436170220375061	0.8108108043670654	0.3188022971153259	0.1587301641702652	0.2872340381145477	0.4864864945411682	0.695004403591156	0.5767195820808411	0.7340425252914429	0.8108108043670654	0.93573	88.17128571428572
cut0012_ptm0.854_r3	ESM-2 (Unsupervised)	0.7993553280830383	0.6772486567497253	0.8297872543334961	0.8918918967247009	0.4797781109809875	0.2486772537231445	0.4255319237709045	0.7297297120094299	0.3160995841026306	0.1587301641702652	0.2872340381145477	0.4594594538211822	0.6963745355606079	0.5767195820808411	0.7234042286872864	0.7837837934494019	0.92701	86.19175661375661
cut0013_ptm0.856_r3	ESM-2 (Unsupervised)	0.8003889322280884	0.6878306865692139	0.8297872543334961	0.8918918967247009	0.4959821105003357	0.2645502686500549	0.436170220375061	0.7837837934494019	0.3167617917060852	0.1587301641702652	0.2872340381145477	0.4594594538211822	0.6987918615341187	0.5714285969734192	0.7234042286872864	0.7837837934494019	0.92577	86.82034920634919
cut0014_ptm0.841_r3	ESM-2 (Unsupervised)	0.7977085113525391	0.682539701461792	0.8297872543334961	0.8918918967247009	0.4860684275627136	0.2486772537231445	0.4255319237709045	0.7837837934494019	0.3176787793636322	0.1587301641702652	0.2872340381145477	0.4864864945411682	0.6807715892791748	0.5555555820465088	0.6914893388748169	0.7567567825317383	0.92267	85.4695343915344
cut0015_ptm0.846_r3	ESM-2 (Unsupervised)	0.7979949116706848	0.682539701461792	0.8297872543334961	0.8918918967247009	0.4868685603141784	0.2433862388134002	0.4255319237709045	0.7837837934494019	0.3176787793636322	0.1587301641702652	0.2872340381145477	0.4864864945411682	0.6803566217422485	0.5661375522613525	0.6914893388748169	0.7567567825317383	0.91562	85.41452380952381
cut0016_ptm0.846_r3	ESM-2 (Unsupervised)	0.827226459980011	0.7142857313156128	0.8510638475418091	0.9189189076423644	0.4961099624633789	0.2539682686328888	0.436170220375061	0.7837837934494019	0.3131870627403259	0.1587301641702652	0.2978723347187042	0.4864864945411682	0.6839517951011658	0.5767195820808411	0.7021276354789734	0.7567567825317383	0.91648	85.33651322751322
cut0017_ptm0.848_r3	ESM-2 (Unsupervised)	0.8060404062271118	0.682539701461792	0.8297872543334961	0.8648648858070374	0.4890061318874359	0.2380952388048172	0.4255319237709045	0.7837837934494019	0.321279764175415	0.1640211641788482	0.2978723347187042	0.4864864945411682	0.6819663047790527	0.5820105671882629	0.7127659320831299	0.7567567825317383	0.92407	86.1044126984127
cut0018_ptm0.844_r3	ESM-2 (Unsupervised)	0.791285514831543	0.6772486567497253	0.8085106611251831	0.837837815284729	0.4855819344520569	0.2380952388048172	0.4255319237709045	0.7837837934494019	0.3194583654403686	0.1640211641788482	0.2872340381145477	0.4864864945411682	0.683755099773407	0.5873016119003296	0.6914893388748169	0.7567567825317383	0.91433	85.96283068783067
cut0019_ptm0.841_r3	ESM-2 (Unsupervised)	0.8085868954658508	0.7089946866035461	0.8085106611251831	0.8918918967247009	0.4846969544887543	0.2380952388048172	0.4255319237709045	0.7837837934494019	0.3207487165927887	0.1693121641874313	0.2978723347187042	0.4594594538211822	0.7012134790420532	0.5925925970077515	0.7234042286872864	0.7837837934494019	0.91109	85.31250264550266
cut0020_ptm0.826_r3	ESM-2 (Unsupervised)	0.7879502773284912	0.6878306865692139	0.7978723645210266	0.8648648858070374	0.4873939156532287	0.2433862388134002	0.4255319237709045	0.8108108043670654	0.3200471103191376	0.1693121641874313	0.2978723347187042	0.4864864945411682	0.7657856941223145	0.6190476417541504	0.7659574747085571	0.9189189076423644	0.90873	84.96334391534391
cut0021_ptm0.829_r3	ESM-2 (Unsupervised)	0.771403968334198	0.6719576716423035	0.7872340679168701	0.837837815284729	0.4856685101985931	0.2433862388134002	0.4255319237709045	0.8108108043670654	0.3151189088821411	0.1587301641702652	0.2872340381145477	0.4864864945411682	0.7442531585693359	0.60317462682724	0.7446808218955994	0.8918918967247009	0.90066	83.59825396825397
cut0022_ptm0.819_r3	ESM-2 (Unsupervised)	0.7799710035324097	0.6719576716423035	0.7765957713127136	0.8918918967247009	0.4951259195804596	0.2486772537231445	0.436170220375061	0.8108108043670654	0.3144530355930328	0.1587301641702652	0.2765957415103912	0.5135135054588318	0.7313418984413147	0.5873016119003296	0.7127659320831299	0.8648648858070374	0.89366	83.0212962962963
cut0023_ptm0.820_r3	ESM-2 (Unsupervised)	0.795885443687439	0.6878306865692139	0.7872340679168701	0.9189189076423644	0.5035282969474792	0.2592592537403106	0.457446813583374	0.837837815284729	0.3085315823554992	0.1587301641702652	0.2765957415103912	0.5135135054588318	0.7200303077697754	0.5449735522270203	0.7127659320831299	0.8648648858070374	0.89987	83.30295238095239
cut0024_ptm0.812_r3	ESM-2 (Unsupervised)	0.7913597226142883	0.6507936716079712	0.7978723645210266	0.8918918967247009	0.4914456307888031	0.2539682686328888	0.457446813583374	0.8108108043670654	0.3167455196380615	0.1693121641874313	0.2765957415103912	0.5135135054588318	0.6753894686698914	0.5185185074806213	0.6914893388748169	0.837837815284729	0.89443	82.58277777777778
cut0025_ptm0.804_r3	ESM-2 (Unsupervised)	0.7740842700004578	0.6613756418228149	0.7978723645210266	0.8918918967247009	0.4960722923278808	0.2645502686500549	0.457446813583374	0.7837837934494019	0.3182995617389679	0.1640211641788482	0.2978723347187042	0.5135135054588318	0.6527217030525208	0.4920634925365448	0.6276595592498779	0.837837815284729	0.89295	81.52735449735451
cut0026_ptm0.800_r3	ESM-2 (Unsupervised)	0.7722896933555603	0.6613756418228149	0.7978723645210266	0.8918918967247009	0.4808804094791412	0.2380952388048172	0.436170220375061	0.8108108043670654	0.3166689574718475	0.1534391492605209	0.2765957415103912	0.5135135054588318	0.6312729716300964	0.460317462682724	0.6170212626457214	0.837837815284729	0.89658	82.26077777777778
cut0027_ptm0.785_r3	ESM-2 (Unsupervised)	0.7583662271499634	0.6296296119689941	0.7765957713127136	0.8648648858070374	0.4773966372013092	0.2380952388048172	0.4255319237709045	0.7837837934494019	0.2925474047660827	0.1481481492519378	0.2659574449062347	0.4594594538211822	0.6039360761642456	0.4126984179019928	0.5744680762290955	0.837837815284729	0.90721	80.2551164021164
cut0028_ptm0.730_r3	ESM-2 (Unsupervised)	0.7576171159744263	0.6296296119689941	0.7659574747085571	0.8648648858070374	0.4658817648887634	0.2275132238864898	0.4255319237709045	0.7837837934494019	0.2995997071266174	0.1481481492519378	0.2659574449062347	0.4864864945411682	0.6105458736419678	0.417989432811737	0.6063829660415649	0.837837815284729	0.88832	75.86114814814816
cut0029_ptm0.847_r3	ESM-2 (Unsupervised)	0.7417976260185242	0.6455026268959045	0.7340425252914429	0.8648648858070374	0.4862338900566101	0.2380952388048172	0.436170220375061	0.8108108043670654	0.3115410804748535	0.1640211641788482	0.2872340381145477	0.4864864945411682	0.6058967709541321	0.4232804179191589	0.5957446694374084	0.837837815284729	0.95273	87.61558730158728
cut0030_ptm0.804_r3	ESM-2 (Unsupervised)	0.7879370450973511	0.7037037014961243	0.7978723645210266	0.837837815284729	0.4952559471130371	0.2380952388048172	0.436170220375061	0.8648648858070374	0.2931301295757293	0.1481481492519378	0.2659574449062347	0.4054054021835327	0.6181970238685608	0.417989432811737	0.6063829660415649	0.8648648858070374	0.93813	81.27068783068783
cut0031_ptm0.887_r3	ESM-2 (Unsupervised)	0.8004263043403625	0.6984127163887024	0.7978723645210266	0.837837815284729	0.4954694807529449	0.2380952388048172	0.4468085169792175	0.837837815284729	0.2947737574577331	0.1481481492519378	0.2765957415103912	0.4054054021835327	0.648237407207489	0.4391534328460693	0.6489361524581909	0.8648648858070374	0.97303	89.1467037037037
cut0032_ptm0.884_r3	ESM-2 (Unsupervised)	0.7973982095718384	0.682539701461792	0.8085106611251831	0.8918918967247009	0.4869686961174011	0.2433862388134002	0.436170220375061	0.8108108043670654	0.3027610182762146	0.1587301641702652	0.2765957415103912	0.4324324429035187	0.6434293389320374	0.417989432811737	0.6382978558540344	0.8918918967247009	0.97365	89.60830687830689
cut0033_ptm0.759_r3	ESM-2 (Unsupervised)	0.8117446899414062	0.6931216716766357	0.8297872543334961	0.8918918967247009	0.5100688934326172	0.2539682686328888	0.4680851101875305	0.8108108043670654	0.3071195483207702	0.1640211641788482	0.2872340381145477	0.4324324429035187	0.7233477234840393	0.4814814925193786	0.7446808218955994	0.945945918560028	0.9489	85.2456984126984
cut0034_ptm0.815_r3	ESM-2 (Unsupervised)	0.8034687042236328	0.6984127163887024	0.8191489577293396	0.8918918967247009	0.4963800311088562	0.2486772537231445	0.457446813583374	0.7567567825317383	0.2986442446708679	0.1534391492605209	0.2765957415103912	0.4054054021835327	0.692958652973175	0.460317462682724	0.6914893388748169	0.9189189076423644	0.94907	84.97746560846561
cut0035_ptm0.863_r3	ESM-2 (Unsupervised)	0.7859093546867371	0.682539701461792	0.7978723645210266	0.8648648858070374	0.4973718523979187	0.2486772537231445	0.457446813583374	0.7567567825317383	0.3043628931045532	0.1534391492605209	0.2872340381145477	0.4054054021835327	0.670204222202301	0.4497354626655578	0.6808510422706604	0.8648648858070374	0.94816	86.27433333333333
cut0036_ptm0.791_r3	ESM-2 (Unsupervised)	0.7991594076156616	0.6719576716423035	0.8297872543334961	0.8918918967247009	0.5067416429519653	0.2592592537403106	0.478723406791687	0.7837837934494019	0.2997267842292785	0.1481481492519378	0.2765957415103912	0.4594594538211822	0.6618233919143677	0.4497354626655578	0.6702127456665039	0.8918918967247009	0.95734	86.23835449735449
cut0037_ptm0.783_r3	ESM-2 (Unsupervised)	0.7932384610176086	0.682539701461792	0.8085106611251831	0.8648648858070374	0.4997871816158294	0.2592592537403106	0.4680851101875305	0.7297297120094299	0.316039890050888	0.1587301641702652	0.2978723347187042	0.4594594538211822	0.6431082487106323	0.4391534328460693	0.6489361524581909	0.8648648858070374	0.98481	87.93092592592592
cut0038_ptm0.781_r3	ESM-2 (Unsupervised)	0.8010958433151245	0.6984127163887024	0.8191489577293396	0.8648648858070374	0.5145833492279053	0.2645502686500549	0.478723406791687	0.7837837934494019	0.3037809729576111	0.1587301641702652	0.2872340381145477	0.4054054021835327	0.6577272415161133	0.460317462682724	0.6595744490623474	0.8648648858070374	0.96674	86.1534708994709
cut0039_ptm0.856_r3	ESM-2 (Unsupervised)	0.8146449327468872	0.7089946866035461	0.8510638475418091	0.8918918967247009	0.5062998533248901	0.2592592537403106	0.4680851101875305	0.7567567825317383	0.321646511554718	0.1693121641874313	0.2978723347187042	0.4324324429035187	0.6638635396957397	0.4656084775924682	0.6702127456665039	0.8918918967247009	0.96769	88.57874603174604
cut0040_ptm0.872_r3	ESM-2 (Unsupervised)	0.8141616582870483	0.6984127163887024	0.8297872543334961	0.9189189076423644	0.5019342303276062	0.2645502686500549	0.4680851101875305	0.8108108043670654	0.3031187653541565	0.1587301641702652	0.2872340381145477	0.4054054021835327	0.663399338722229	0.4550264477729797	0.6808510422706604	0.8918918967247009	0.96652	88.67978306878307
cut0041_ptm0.750_r3	ESM-2 (Unsupervised)	0.8044522404670715	0.7089946866035461	0.8297872543334961	0.8648648858070374	0.512779951095581	0.2645502686500549	0.478723406791687	0.8108108043670654	0.2978625893592834	0.1640211641788482	0.2765957415103912	0.4324324429035187	0.6669576168060303	0.460317462682724	0.7021276354789734	0.8918918967247009	0.96769	85.97724338624337
cut0042_ptm0.850_r3	ESM-2 (Unsupervised)	0.8268182873725891	0.7195767164230347	0.8510638475418091	0.8918918967247009	0.5107394456863403	0.2645502686500549	0.478723406791687	0.7837837934494019	0.3021051287651062	0.1640211641788482	0.2765957415103912	0.4324324429035187	0.6536474823951721	0.4444444477558136	0.6489361524581909	0.8918918967247009	0.95688	86.833582010582
cut0043_ptm0.842_r3	ESM-2 (Unsupervised)	0.8205838203430176	0.7089946866035461	0.8297872543334961	0.8918918967247009	0.5152279138565063	0.2645502686500549	0.478723406791687	0.8108108043670654	0.28108811378479	0.1534391492605209	0.2446808516979217	0.3783783912658691	0.6603701710700989	0.4391534328460693	0.6702127456665039	0.8918918967247009	0.95587	86.0594656084656
cut0044_ptm0.818_r3	ESM-2 (Unsupervised)	0.8013316988945007	0.7037037014961243	0.7978723645210266	0.8648648858070374	0.5014791488647461	0.2592592537403106	0.4680851101875305	0.8108108043670654	0.2801563739776611	0.1534391492605209	0.2553191483020782	0.3783783912658691	0.6573852300643921	0.4444444477558136	0.6808510422706604	0.837837815284729	0.95258	86.20808994708993
cut0045_ptm0.804_r3	ESM-2 (Unsupervised)	0.8109772801399231	0.7142857313156128	0.8297872543334961	0.8918918967247009	0.4816063940525055	0.2539682686328888	0.457446813583374	0.7297297120094299	0.2774404883384704	0.1534391492605209	0.2340425550937652	0.3783783912658691	0.6338780522346497	0.4232804179191589	0.6595744490623474	0.8648648858070374	0.94356	85.52406878306878
cut0046_ptm0.860_r3	ESM-2 (Unsupervised)	0.8255736231803894	0.7089946866035461	0.8297872543334961	0.945945918560028	0.4854918420314789	0.2539682686328888	0.4468085169792175	0.7567567825317383	0.2785043120384216	0.1534391492605209	0.2446808516979217	0.3783783912658691	0.6415148973464966	0.417989432811737	0.6595744490623474	0.837837815284729	0.94044	86.92049206349208
cut0047_ptm0.755_r3	ESM-2 (Unsupervised)	0.7727462649345398	0.682539701461792	0.7659574747085571	0.8648648858070374	0.4922264218330383	0.2539682686328888	0.4468085169792175	0.8108108043670654	0.2927688658237457	0.1587301641702652	0.2659574449062347	0.4054054021835327	0.6202755570411682	0.4074074029922485	0.6170212626457214	0.8108108043670654	0.94053	86.49039153439153
cut0048_ptm0.813_r3	ESM-2 (Unsupervised)	0.8208042979240417	0.7248677015304565	0.8297872543334961	0.945945918560028	0.4920570850372314	0.2539682686328888	0.4468085169792175	0.8108108043670654	0.3025073111057281	0.1587301641702652	0.2765957415103912	0.4054054021835327	0.605666995048523	0.3968254029750824	0.6063829660415649	0.8108108043670654	0.94113	88.48091005291005
cut0049_ptm0.833_r3	ESM-2 (Unsupervised)	0.8240359425544739	0.7248677015304565	0.8191489577293396	0.945945918560028	0.4930756688117981	0.2539682686328888	0.436170220375061	0.8108108043670654	0.2943140566349029	0.1534391492605209	0.2659574449062347	0.4054054021835327	0.6036244630813599	0.3862433731555938	0.5957446694374084	0.8108108043670654	0.94311	90.89567724867725
cut0050_ptm0.821_r3	ESM-2 (Unsupervised)	0.8152467012405396	0.7195767164230347	0.8510638475418091	0.8918918967247009	0.4818866848945617	0.2486772537231445	0.436170220375061	0.7567567825317383	0.2984969317913055	0.1534391492605209	0.2765957415103912	0.4054054021835327	0.587650716304779	0.3756613731384277	0.585106372833252	0.8108108043670654	0.94208	89.33120105820106
cut0051_ptm0.794_r3	ESM-2 (Unsupervised)	0.823695182800293	0.7195767164230347	0.8404255509376526	0.9189189076423644	0.4834944605827331	0.2592592537403106	0.4468085169792175	0.7297297120094299	0.2819142341613769	0.1428571492433548	0.2659574449062347	0.4054054021835327	0.5526046752929688	0.3597883582115173	0.521276593208313	0.7567567825317383	0.9827	89.69579365079363
cut0052_ptm0.691_r3	ESM-2 (Unsupervised)	0.8182427287101746	0.7037037014961243	0.8297872543334961	0.9189189076423644	0.4848335385322571	0.2539682686328888	0.4468085169792175	0.7297297120094299	0.3107030987739563	0.1640211641788482	0.2872340381145477	0.4594594538211822	0.5477586984634399	0.354497343301773	0.542553186416626	0.7567567825317383	0.98283	90.2588201058201
cut0053_ptm0.733_r3	ESM-2 (Unsupervised)	0.8114744424819946	0.6931216716766357	0.8297872543334961	0.9189189076423644	0.4852314889431	0.2539682686328888	0.4468085169792175	0.7567567825317383	0.2840822339057922	0.1481481492519378	0.2553191483020782	0.4324324429035187	0.5634751319885254	0.3597883582115173	0.5531914830207825	0.7567567825317383	0.98393	90.22942328042329
cut0054_ptm0.727_r3	ESM-2 (Unsupervised)	0.804172158241272	0.6931216716766357	0.8191489577293396	0.8918918967247009	0.4853588044643402	0.2539682686328888	0.4468085169792175	0.7567567825317383	0.2949814796447754	0.1534391492605209	0.2553191483020782	0.4324324429035187	0.5375975370407104	0.3492063581943512	0.521276593208313	0.7297297120094299	0.98634	90.44906878306877
cut0055_ptm0.767_r3	ESM-2 (Unsupervised)	0.8017494082450867	0.7037037014961243	0.7872340679168701	0.9189189076423644	0.4818581640720367	0.2592592537403106	0.436170220375061	0.7297297120094299	0.2947407364845276	0.1693121641874313	0.2553191483020782	0.4324324429035187	0.521880030632019	0.354497343301773	0.521276593208313	0.6756756901741028	0.98735	90.04207936507937
cut0056_ptm0.773_r3	ESM-2 (Unsupervised)	0.8335210084915161	0.7354497313499451	0.8191489577293396	0.945945918560028	0.5014742612838745	0.2592592537403106	0.4468085169792175	0.8108108043670654	0.292807400226593	0.1693121641874313	0.2553191483020782	0.4054054021835327	0.5359852910041809	0.3703703582286834	0.5531914830207825	0.6756756901741028	0.98095	88.3459947089947
cut0057_ptm0.785_r3	ESM-2 (Unsupervised)	0.8463912010192871	0.7460317611694336	0.8617021441459656	0.9189189076423644	0.4916423857212066	0.2486772537231445	0.436170220375061	0.7567567825317383	0.2550356984138489	0.1428571492433548	0.2234042584896087	0.3513513505458832	0.5361827611923218	0.354497343301773	0.521276593208313	0.7567567825317383	0.97545	89.7497619047619
cut0058_ptm0.693_r3	ESM-2 (Unsupervised)	0.8340407609939575	0.7195767164230347	0.8510638475418091	0.8918918967247009	0.4997100234031677	0.2645502686500549	0.4680851101875305	0.7567567825317383	0.2816442847251892	0.1693121641874313	0.2553191483020782	0.3783783912658691	0.5630066990852356	0.3862433731555938	0.5744680762290955	0.7297297120094299	0.98642	90.06048148148149
cut0059_ptm0.679_r3	ESM-2 (Unsupervised)	0.8404908180236816	0.7354497313499451	0.8510638475418091	0.9189189076423644	0.4986847341060638	0.2592592537403106	0.4468085169792175	0.8108108043670654	0.2780494093894958	0.1587301641702652	0.2446808516979217	0.3783783912658691	0.5919390916824341	0.3862433731555938	0.6170212626457214	0.8108108043670654	0.9794	88.22479894179895
cut0060_ptm0.884_r3	ESM-2 (Unsupervised)	0.852462887763977	0.7301587462425232	0.8723404407501221	0.945945918560028	0.5037907361984253	0.2539682686328888	0.457446813583374	0.837837815284729	0.2488243877887725	0.1375661343336105	0.2234042584896087	0.3243243098258972	0.5899727940559387	0.4074074029922485	0.585106372833252	0.7837837934494019	0.9863	90.35325925925926
cut0061_ptm0.863_r3	ESM-2 (Unsupervised)	0.8443554043769836	0.7407407164573669	0.8617021441459656	0.9189189076423644	0.5011054277420044	0.2592592537403106	0.457446813583374	0.837837815284729	0.245469644665718	0.1322751343250274	0.2340425550937652	0.3513513505458832	0.5875135660171509	0.4021163880825043	0.585106372833252	0.7837837934494019	0.98851	90.05403174603174
cut0062_ptm0.873_r3	ESM-2 (Unsupervised)	0.8472820520401001	0.7460317611694336	0.8510638475418091	0.9189189076423644	0.4844756126403808	0.2486772537231445	0.436170220375061	0.837837815284729	0.2462272197008133	0.1322751343250274	0.2340425550937652	0.3513513505458832	0.5791603326797485	0.3862433731555938	0.5744680762290955	0.7567567825317383	0.98796	90.36155026455026
cut0063_ptm0.895_r3	ESM-2 (Unsupervised)	0.8593519330024719	0.7513227462768555	0.8723404407501221	0.945945918560028	0.4880097508430481	0.2433862388134002	0.4255319237709045	0.837837815284729	0.2472873926162719	0.1322751343250274	0.2340425550937652	0.3783783912658691	0.5839232206344604	0.3968254029750824	0.585106372833252	0.7567567825317383	0.98624	91.24467195767197
cut0064_ptm0.685_r3	ESM-2 (Unsupervised)	0.8408905863761902	0.7037037014961243	0.8617021441459656	0.945945918560028	0.4786252379417419	0.2328042387962341	0.414893627166748	0.837837815284729	0.2447076737880706	0.1322751343250274	0.2340425550937652	0.3783783912658691	0.5799582600593567	0.417989432811737	0.563829779624939	0.7567567825317383	0.97894	89.60950264550266
cut0065_ptm0.849_r3	ESM-2 (Unsupervised)	0.8427175283432007	0.7195767164230347	0.8510638475418091	0.945945918560028	0.4869877696037292	0.2380952388048172	0.4255319237709045	0.837837815284729	0.2557372748851776	0.1375661343336105	0.2340425550937652	0.4054054021835327	0.5836470127105713	0.417989432811737	0.5744680762290955	0.7567567825317383	0.97542	89.3714761904762
cut0066_ptm0.899_r3	ESM-2 (Unsupervised)	0.8394662737846375	0.7195767164230347	0.8617021441459656	0.9189189076423644	0.4882394671440124	0.2433862388134002	0.436170220375061	0.8108108043670654	0.2509793639183044	0.1375661343336105	0.2446808516979217	0.3783783912658691	0.5626216530799866	0.3968254029750824	0.5531914830207825	0.7567567825317383	0.98833	92.64919047619048
cut0067_ptm0.665_r3	ESM-2 (Unsupervised)	0.8223283886909485	0.7037037014961243	0.8404255509376526	0.9189189076423644	0.4833347201347351	0.2433862388134002	0.436170220375061	0.8108108043670654	0.2576893866062164	0.1375661343336105	0.2340425550937652	0.3783783912658691	0.5587596297264099	0.3915343880653381	0.5531914830207825	0.7567567825317383	0.98611	89.39977248677249
cut0068_ptm0.636_r3	ESM-2 (Unsupervised)	0.8204625248908997	0.7037037014961243	0.8297872543334961	0.8918918967247009	0.4827589988708496	0.2433862388134002	0.436170220375061	0.8108108043670654	0.2532034516334533	0.1322751343250274	0.2234042584896087	0.3783783912658691	0.5701668858528137	0.3968254029750824	0.563829779624939	0.7837837934494019	0.98619	89.36914285714283
cut0069_ptm0.663_r3	ESM-2 (Unsupervised)	0.8285986185073853	0.7037037014961243	0.8404255509376526	0.9189189076423644	0.5123934149742126	0.2645502686500549	0.4680851101875305	0.8648648858070374	0.2559061348438263	0.1322751343250274	0.2234042584896087	0.4054054021835327	0.5829737186431885	0.417989432811737	0.563829779624939	0.7837837934494019	0.98988	89.91387301587301
cut0070_ptm0.640_r3	ESM-2 (Unsupervised)	0.8394330143928528	0.7248677015304565	0.8510638475418091	0.9189189076423644	0.5096395611763	0.2645502686500549	0.478723406791687	0.837837815284729	0.2603945434093475	0.1322751343250274	0.2234042584896087	0.4324324429035187	0.5583159923553467	0.4074074029922485	0.563829779624939	0.7297297120094299	0.98788	89.28192063492065
cut0071_ptm0.719_r3	ESM-2 (Unsupervised)	0.8354034423828125	0.6984127163887024	0.8510638475418091	0.945945918560028	0.4995855391025543	0.2592592537403106	0.457446813583374	0.8108108043670654	0.2503663897514343	0.1322751343250274	0.2234042584896087	0.4054054021835327	0.5496076345443726	0.3915343880653381	0.5531914830207825	0.7297297120094299	0.9807	89.87696296296296
cut0072_ptm0.728_r3	ESM-2 (Unsupervised)	0.8549725413322449	0.7248677015304565	0.8829787373542786	0.945945918560028	0.5174957513809204	0.275132268667221	0.4893617033958435	0.8108108043670654	0.2464991807937622	0.1269841343164444	0.2127659618854522	0.3783783912658691	0.5455455780029297	0.380952388048172	0.5531914830207825	0.7297297120094299	0.98903	91.65287301587301
cut0073_ptm0.712_r3	ESM-2 (Unsupervised)	0.8553668856620789	0.7301587462425232	0.8723404407501221	0.945945918560028	0.5220244526863098	0.2804232835769653	0.4893617033958435	0.8108108043670654	0.2584590911865234	0.1375661343336105	0.2234042584896087	0.4054054021835327	0.5153038501739502	0.3650793731212616	0.5	0.6756756901741028	0.98917	91.3300740740741
